minimum_wage,unemployed,duration,wage
7.5,0,0,10.7275863933531
7.5,0,0,11.6438884898563
7.5,0,0,10.9526503579599
7.5,0,0,12.234093710109
7.5,1,1.41947802653134,0
7.5,0,0,17.8760807383909
7.5,0,0,10.1569957695341
7.5,0,0,8.63428549569037
7.5,0,0,13.1091511958911
7.5,0,0,15.8833043359629
7.5,0,0,10.8903834453073
7.5,0,0,9.60248843482702
7.5,1,0.000427392852865668,0
7.5,0,0,12.4450684802671
7.5,0,0,9.04386291820363
7.5,0,0,8.98971986865213
7.5,0,0,8.68969744868053
7.5,0,0,12.1649878347637
7.5,1,0.351448613058183,0
7.5,0,0,18.2991157774359
7.5,0,0,9.88331217420457
7.5,0,0,19.8945918285669
7.5,0,0,7.9160678534483
7.5,1,0.133669493061283,0
7.5,0,0,14.5786922320465
7.5,0,0,9.00812640984885
7.5,1,0.718554328938074,0
7.5,0,0,15.2895938154945
7.5,0,0,8.92807736141507
7.5,0,0,18.6269239641956
7.5,0,0,11.3163803651027
7.5,0,0,8.00740133898467
7.5,0,0,22.3646088306252
7.5,0,0,11.4990445823243
7.5,0,0,7.97936632692968
7.5,0,0,10.4481636423774
7.5,0,0,13.5758134895732
7.5,0,0,13.0575839350402
7.5,0,0,12.9862943265579
7.5,0,0,8.94269457531293
7.5,0,0,8.06992000945069
7.5,0,0,10.2477508191124
7.5,0,0,15.281206580007
7.5,0,0,10.1889792750207
7.5,0,0,7.80129469479926
7.5,1,1.85613819549387,0
7.5,1,0.178442976005794,0
7.5,0,0,9.49439076149189
7.5,0,0,9.44589206829334
7.5,0,0,9.66710835281936
7.5,0,0,9.82527719764202
7.5,0,0,10.6494991349339
7.5,0,0,7.88769470098661
7.5,0,0,12.590901067398
7.5,0,0,13.6752037962858
7.5,0,0,9.7914395974487
7.5,0,0,8.19978856721073
7.5,0,0,10.6771259602269
7.5,1,0.608135605299477,0
7.5,0,0,11.5679774110044
7.5,0,0,8.08846502178388
7.5,0,0,8.00289184413923
7.5,0,0,8.65723944415928
7.5,1,0.687752726525771,0
7.5,0,0,10.5863297149119
7.5,0,0,14.1414448679688
7.5,1,0.00667237242116509,0
7.5,1,0.0856875367989958,0
7.5,0,0,9.38896190743371
7.5,1,2.42345920717271,0
7.5,0,0,14.3183086872831
7.5,0,0,10.8144152414381
7.5,0,0,7.85684947886232
7.5,0,0,7.67124263254152
7.5,1,0.694544278138831,0
7.5,0,0,16.8010337430162
7.5,0,0,7.71525043501607
7.5,1,1.37409797755758,0
7.5,0,0,8.06982322188826
7.5,0,0,8.45493893052143
7.5,0,0,8.380012539478
7.5,0,0,10.3970883585404
7.5,1,0.662281621989078,0
7.5,0,0,12.3787937904904
7.5,0,0,13.8205362332168
7.5,0,0,7.70014984106063
7.5,0,0,9.04925673272487
7.5,0,0,9.08199221027821
7.5,0,0,9.89238341892623
7.5,0,0,10.5946680859272
7.5,0,0,10.7223617446146
7.5,0,0,9.9474560267912
7.5,0,0,25.2992026219531
7.5,0,0,11.5959372957306
7.5,0,0,8.73809515180325
7.5,1,0.0872876347557949,0
7.5,1,0.591548833124675,0
7.5,1,0.917187613735506,0
7.5,0,0,7.5
7.5,1,1.01045745352766,0
7.5,0,0,13.6789182938586
7.5,0,0,11.6785790597028
7.5,0,0,10.0172005478216
7.5,1,0.0345500390499652,0
7.5,0,0,7.68615777919392
7.5,0,0,10.660697551504
7.5,0,0,10.0052432453485
7.5,0,0,10.5861122355748
7.5,0,0,9.57729623861582
7.5,0,0,8.32824763886702
7.5,0,0,8.56611940141877
7.5,0,0,13.0131220083107
7.5,0,0,7.51149020049865
7.5,0,0,8.59454743922214
7.5,0,0,18.7548451903817
7.5,0,0,15.7018232704882
7.5,0,0,9.47232853305445
7.5,0,0,11.9525223872535
7.5,0,0,11.652642715197
7.5,0,0,7.81090644484887
7.5,0,0,7.96723051472593
7.5,0,0,7.70560272255221
7.5,1,0.243102532338626,0
7.5,0,0,8.64300529359654
7.5,0,0,16.1564996356759
7.5,0,0,10.9330760600574
7.5,0,0,8.16210078833954
7.5,0,0,21.6157289556435
7.5,0,0,11.0749450476617
7.5,0,0,20.1440962430204
7.5,1,0.452032181166347,0
7.5,1,0.277830009880831,0
7.5,1,2.62309388034876,0
7.5,0,0,14.756187926723
7.5,0,0,8.41262894054867
7.5,0,0,17.6685633608173
7.5,0,0,10.9866720438422
7.5,1,0.604814806438063,0
7.5,1,0.436146099478341,0
7.5,0,0,30.4673792561431
7.5,0,0,8.90452758453313
7.5,0,0,9.20319631710435
7.5,0,0,8.28150937546035
7.5,1,0.280355445246228,0
7.5,1,1.51445770912303,0
7.5,0,0,12.2156252757831
7.5,0,0,7.73424821822961
7.5,0,0,7.68185220363003
7.5,0,0,7.60534044726703
7.5,0,0,10.636437761715
7.5,0,0,16.7875229654491
7.5,0,0,10.6473720294123
7.5,0,0,8.8001411827864
7.5,1,1.62705219296224,0
7.5,1,2.0146688816868,0
7.5,0,0,9.68481495022613
7.5,1,0.276980966478044,0
7.5,0,0,12.5126625971424
7.5,0,0,15.351137448599
7.5,0,0,10.4194843470518
7.5,1,0.205032963139468,0
7.5,0,0,10.539532472452
7.5,0,0,8.22494638683841
7.5,0,0,8.05062603608529
7.5,0,0,9.81553578149226
7.5,0,0,8.29081587549666
7.5,0,0,15.2473902022668
7.5,0,0,7.5
7.5,0,0,8.14123110982
7.5,0,0,7.88041130734452
7.5,1,0.0167918582112447,0
7.5,0,0,7.68246998185537
7.5,0,0,12.7339076487556
7.5,0,0,16.4415679432378
7.5,0,0,14.2224706066679
7.5,0,0,8.4035362538906
7.5,0,0,8.01729311933615
7.5,0,0,12.9694647521248
7.5,0,0,7.79240919717547
7.5,0,0,8.34066981238454
7.5,0,0,9.13942254256751
7.5,0,0,8.02426648751866
7.5,0,0,7.71709685557557
7.5,0,0,7.64155756344079
7.5,0,0,9.99304449934065
7.5,0,0,7.78251225515506
7.5,0,0,16.455342587938
7.5,0,0,16.0976582513959
7.5,0,0,7.87470358863643
7.5,1,1.22611881633273,0
7.5,0,0,8.07783309917388
7.5,0,0,11.1648822748653
7.5,0,0,8.17187985783314
7.5,0,0,9.51253872377111
7.5,0,0,7.53802578191869
7.5,0,0,7.5
7.5,0,0,17.0700140528078
7.5,0,0,13.2182129029402
7.5,0,0,8.14213162069631
7.5,0,0,8.15316515451882
7.5,0,0,9.45382193244905
7.5,0,0,10.4013373359136
7.5,0,0,28.7510762733296
7.5,0,0,15.8431293764387
7.5,0,0,7.92458620254919
7.5,0,0,9.52711781518315
7.5,1,0.288256919380226,0
7.5,0,0,10.3388255158234
7.5,0,0,7.60700049050556
7.5,0,0,7.92002697548758
7.5,0,0,12.2106224503882
7.5,0,0,9.45380480424216
7.5,1,0.655029199417575,0
7.5,0,0,15.8326566110389
7.5,0,0,8.20360924777479
7.5,1,1.99431102073143,0
7.5,0,0,7.88545732539
7.5,0,0,8.15363602461805
7.5,0,0,30.1030490675046
7.5,0,0,10.4561313960825
7.5,0,0,12.1744430282955
7.5,1,0.933858422985445,0
7.5,0,0,10.1874918560638
7.5,0,0,11.258711799496
7.5,0,0,8.44039858535204
7.5,0,0,8.83371333109059
7.5,0,0,18.2561523005512
7.5,0,0,8.72581035447189
7.5,1,3.59019311923878,0
7.5,0,0,7.87523514885835
7.5,0,0,7.71640809917267
7.5,1,0.35989913794651,0
7.5,0,0,9.09413407321039
7.5,0,0,10.2338239817544
7.5,0,0,15.3500182298268
7.5,0,0,15.5865299172218
7.5,0,0,10.472154564707
7.5,0,0,10.0744633727285
7.5,1,0.10847542979493,0
7.5,1,0.0971121080558145,0
7.5,0,0,7.5
7.5,0,0,11.0409220460072
7.5,0,0,11.6171665947154
7.5,0,0,17.7520596238004
7.5,0,0,12.7825209626136
7.5,0,0,8.40775342630351
7.5,0,0,9.60685840219396
7.5,0,0,7.76117862861076
7.5,0,0,24.5199610321408
7.5,0,0,8.39065938811428
7.5,0,0,12.7061163767431
7.5,0,0,11.0479930717897
7.5,0,0,12.4522651605185
7.5,0,0,25.6463119813706
7.5,1,0.864190743259496,0
7.5,0,0,9.84758240144857
7.5,0,0,17.2268825078882
7.5,0,0,9.18823361233118
7.5,1,1.26996991291614,0
7.5,0,0,11.5058986232974
7.5,0,0,12.0257411421603
7.5,0,0,13.8073024789284
7.5,0,0,7.89108521301902
7.5,0,0,17.3986283227328
7.5,0,0,8.21688264483311
7.5,0,0,8.31589485792277
7.5,0,0,7.70934673067876
7.5,1,1.40072925249884,0
7.5,0,0,9.46188736289631
7.5,0,0,11.215269100788
7.5,0,0,14.8539843222764
7.5,0,0,8.10219611219328
7.5,0,0,8.19500529954641
7.5,0,0,8.72678753466282
7.5,0,0,10.1334794388211
7.5,0,0,24.2458228245379
7.5,1,1.48419570249389,0
7.5,0,0,14.4081056003521
7.5,0,0,9.98915758832238
7.5,0,0,10.873943805705
7.5,0,0,9.53275163367287
7.5,0,0,8.28414351577304
7.5,0,0,11.3329209921572
7.5,0,0,15.8721745927566
7.5,0,0,8.64293159648204
7.5,0,0,9.68843543908212
7.5,0,0,17.2208242065941
7.5,0,0,9.76492100689167
7.5,0,0,8.75893495485215
7.5,0,0,13.421085075713
7.5,0,0,9.91878188221057
7.5,0,0,13.3413102060938
7.5,0,0,13.9436952890137
7.5,0,0,14.6886619783434
7.5,0,0,7.9812447393248
7.5,1,0.0741640028657354,0
7.5,0,0,8.41087000387206
7.5,0,0,8.63918280789238
7.5,0,0,13.4031093807554
7.5,0,0,7.99321865145369
7.5,1,0.46887807888241,0
7.5,0,0,10.4373925757849
7.5,0,0,10.0587552077954
7.5,0,0,8.44320224221438
7.5,1,0.329060687739997,0
7.5,0,0,16.7894299253908
7.5,0,0,8.72015094067682
7.5,0,0,8.55831121973708
7.5,0,0,8.50306101438877
7.5,0,0,8.20279047818459
7.5,0,0,9.851783065232
7.5,1,2.09556576498639,0
7.5,1,0.0629805363038612,0
7.5,1,0.209018660473459,0
7.5,0,0,7.98913485265945
7.5,0,0,10.4143812505105
7.5,1,0.162321946110433,0
7.5,0,0,15.539390835372
7.5,0,0,9.46155519227891
7.5,0,0,30.38347432827
7.5,0,0,9.44277565544094
7.5,0,0,7.65228370785967
7.5,0,0,8.72382632211971
7.5,0,0,9.95294957292223
7.5,0,0,21.3576108792649
7.5,0,0,13.9139633832875
7.5,1,0.692862131727907,0
7.5,1,0.456894728132415,0
7.5,0,0,15.9986497346726
7.5,0,0,13.9890193736109
7.5,0,0,11.0392732639061
7.5,0,0,7.73214261596122
7.5,0,0,9.27851422672235
7.5,0,0,7.95365185803774
7.5,0,0,12.3059408851537
7.5,0,0,7.72082252881815
7.5,0,0,9.82134066065945
7.5,0,0,10.59909053243
7.5,0,0,11.1193176940744
7.5,0,0,10.5590462625162
7.5,0,0,10.0249336433227
7.5,0,0,8.30392614134636
7.5,0,0,8.00523834154281
7.5,0,0,9.67391091928062
7.5,0,0,16.8012487330022
7.5,0,0,22.6111708461356
7.5,0,0,13.9857558417704
7.5,1,0.581760568832349,0
7.5,1,1.2097636837358,0
7.5,0,0,22.6201019436683
7.5,0,0,10.3785447498954
7.5,1,0.846911882355569,0
7.5,0,0,12.9955581017511
7.5,0,0,14.595339314377
7.5,0,0,8.03024029099222
7.5,0,0,11.9559294642035
7.5,0,0,9.3515297571132
7.5,0,0,13.4246301453646
7.5,0,0,8.38437605678529
7.5,0,0,11.2083599003201
7.5,1,0.00168307304140917,0
7.5,1,0.4108444197371,0
7.5,0,0,26.4833480563678
7.5,1,1.2850534125555,0
7.5,1,0.365545196171701,0
7.5,0,0,10.853304756515
7.5,0,0,9.29689572900295
7.5,0,0,11.2687870127632
7.5,0,0,23.1585471905607
7.5,0,0,8.4400112258341
7.5,0,0,7.98858217001884
7.5,0,0,12.5943613889698
7.5,0,0,9.86096976232549
7.5,0,0,10.8992306168887
7.5,1,2.25128492964926,0
7.5,1,1.63936783165209,0
7.5,0,0,10.85538631624
7.5,0,0,8.68685019887362
7.5,0,0,7.56652047193826
7.5,0,0,10.3985507348865
7.5,0,0,8.9305216586299
7.5,0,0,9.29507927153264
7.5,0,0,7.5
7.5,0,0,26.5905967331402
7.5,0,0,8.01013392516833
7.5,0,0,7.7545979568271
7.5,0,0,12.7893730619904
7.5,0,0,7.54224687563509
7.5,1,0.120053597076057,0
7.5,0,0,19.2764156676744
7.5,0,0,11.7734404859894
7.5,0,0,12.1993619244573
7.5,0,0,28.3389362934
7.5,0,0,7.58540155952867
7.5,0,0,7.73785517922673
7.5,0,0,19.62595419036
7.5,0,0,7.72993579555004
7.5,1,3.11011918870329,0
7.5,0,0,7.86795395807899
7.5,1,0.169317841803108,0
7.5,0,0,9.05675590872982
7.5,1,0.0485321736665828,0
7.5,0,0,7.64452394535785
7.5,0,0,7.56205431166363
7.5,0,0,8.43787850810259
7.5,1,0.331735514022144,0
7.5,0,0,11.146995826846
7.5,1,0.512248561654217,0
7.5,0,0,8.83179592509796
7.5,0,0,20.4914796013329
7.5,1,0.689438444858886,0
7.5,0,0,11.2997491458316
7.5,0,0,9.37626037553972
7.5,1,0.320594786166769,0
7.5,0,0,9.62907274018021
7.5,0,0,8.36676302619888
7.5,0,0,9.28583025226899
7.5,0,0,9.16185158277411
7.5,1,0.986444550271021,0
7.5,0,0,17.1203764043913
7.5,0,0,11.3539245121208
7.5,0,0,7.70103966663712
7.5,0,0,7.61397845188051
7.5,1,0.146637414849212,0
7.5,0,0,22.2450302940232
7.5,0,0,9.16606751142462
7.5,1,0.293200084902209,0
7.5,0,0,14.3760779996232
7.5,0,0,8.83062073359023
7.5,0,0,8.70097183669425
7.5,0,0,9.86838682498826
7.5,0,0,9.69820199595683
7.5,1,0.19230417385084,0
7.5,0,0,8.4624560109618
7.5,1,0.261501270929891,0
7.5,0,0,7.55749060179736
7.5,0,0,8.36480511481191
7.5,0,0,11.7503884876958
7.5,0,0,7.95424711342376
7.5,0,0,19.1755724728459
7.5,0,0,12.9821599827987
7.5,0,0,26.1755502778548
7.5,0,0,13.6422564218355
7.5,0,0,12.2675834941963
7.5,0,0,10.5342857649875
7.5,0,0,11.3349217212868
7.5,0,0,9.96879562283964
7.5,0,0,8.48186758936503
7.5,1,0.210600931886007,0
7.5,1,0.570677347012924,0
7.5,0,0,10.1212921044363
7.5,0,0,17.0040280675527
7.5,0,0,11.366549926056
7.5,0,0,10.2392603961691
7.5,0,0,17.847503126571
7.5,0,0,8.27607471906456
7.5,0,0,14.1252801359344
7.5,0,0,10.4965110186218
7.5,0,0,11.4900818211196
7.5,0,0,18.2262388980181
7.5,0,0,8.31734480471029
7.5,0,0,9.22838844985486
7.5,0,0,10.3030984790943
7.5,0,0,10.6502686223942
7.5,1,0.0489167133865373,0
7.5,0,0,9.41978142799053
7.5,0,0,35.2664023346434
7.5,0,0,16.5480887066725
7.5,0,0,21.6437555397232
7.5,0,0,12.4768917079811
7.5,0,0,7.65176860061258
7.5,0,0,8.43620610735166
7.5,0,0,16.143481617303
7.5,0,0,9.17482856879092
7.5,0,0,9.25201010432641
7.5,0,0,7.5
7.5,0,0,11.0620366603005
7.5,1,0.179859612299026,0
7.5,1,0.183014179999773,0
7.5,0,0,19.6629115688135
7.5,1,0.406615510885795,0
7.5,0,0,13.0566420632476
7.5,0,0,14.0343164589066
7.5,0,0,8.99465763998248
7.5,0,0,8.61467022267808
7.5,0,0,9.22614070113374
7.5,0,0,8.85903115074156
7.5,1,0.0574339888372948,0
7.5,0,0,8.59678101080762
7.5,0,0,15.5019205736434
7.5,0,0,8.7382455797355
7.5,0,0,8.47232601092705
7.5,0,0,12.6568959269023
7.5,0,0,7.76399522657054
7.5,1,1.48754383776904,0
7.5,0,0,7.5
7.5,0,0,9.82872504632535
7.5,0,0,9.89192870067098
7.5,0,0,9.09737249050505
7.5,1,0.836726606160111,0
7.5,0,0,11.570860580307
7.5,0,0,11.0048260366013
7.5,0,0,9.23439664948601
7.5,0,0,22.6307986071051
7.5,1,0.511228644664265,0
7.5,0,0,8.47267083987831
7.5,0,0,8.71162766220705
7.5,0,0,7.78961545086647
7.5,0,0,11.403127841269
7.5,1,1.11104125873259,0
7.5,0,0,9.66217615332202
7.5,0,0,9.74775935512944
7.5,0,0,10.905685672243
7.5,0,0,11.7256314487695
7.5,0,0,12.7711481129016
7.5,0,0,10.5569399547789
7.5,0,0,13.4387986057609
7.5,0,0,7.92603043945997
7.5,1,0.0449803965474053,0
7.5,0,0,8.17811386721785
7.5,0,0,10.5569625981957
7.5,0,0,7.58609958324592
7.5,0,0,8.60668087078957
7.5,0,0,16.2443271251469
7.5,0,0,8.08645942013167
7.5,1,1.20138019356628,0
7.5,0,0,27.821375147876
7.5,0,0,7.73219864294274
7.5,0,0,17.2208193110934
7.5,0,0,7.88932819055956
7.5,1,0.435123481133347,0
7.5,1,0.958663006903999,0
7.5,0,0,11.9357688722967
7.5,0,0,9.13387815824403
7.5,1,0.247732813121894,0
7.5,1,0.817119770374227,0
7.5,1,0.0625303378633137,0
7.5,0,0,17.3327352713481
7.5,0,0,9.13597053737961
7.5,0,0,8.16508094938519
7.5,0,0,8.04067982520247
7.5,0,0,11.1632623807178
7.5,0,0,22.832805458033
7.5,0,0,12.3374692710755
7.5,0,0,7.71642883230795
7.5,0,0,17.3293684942553
7.5,0,0,8.19117807470221
7.5,0,0,11.8477443172241
7.5,0,0,9.9332519606456
7.5,0,0,11.2546119892089
7.5,0,0,8.04822723073409
7.5,0,0,10.8692836185777
7.5,0,0,7.80792797739439
7.5,1,0.0233202809394337,0
7.5,0,0,12.4353044937178
7.5,0,0,10.1418583805298
7.5,1,1.62485197967692,0
7.5,1,0.186944840209152,0
7.5,0,0,7.5
7.5,1,0.388193566628921,0
7.5,0,0,7.91551661053468
7.5,0,0,13.3703447448054
7.5,1,0.602914179072634,0
7.5,0,0,8.97731376305555
7.5,1,0.998928010863268,0
7.5,0,0,7.5
7.5,0,0,11.5125496507838
7.5,0,0,10.0204518896064
7.5,0,0,12.0764287685039
7.5,1,1.25762313663288,0
7.5,0,0,9.9078215093069
7.5,1,0.462352319461444,0
7.5,0,0,19.1716596895304
7.5,0,0,14.694192837772
7.5,0,0,8.61372597617833
7.5,1,0.886287247752916,0
7.5,0,0,13.4321812890126
7.5,0,0,12.2180717775116
7.5,0,0,13.3412376562345
7.5,0,0,19.3244026700894
7.5,0,0,12.3555400145783
7.5,0,0,11.2817695722818
7.5,1,1.44378830136886,0
7.5,1,0.026125927729912,0
7.5,1,0.0856316834082565,0
7.5,0,0,10.6312410904212
7.5,0,0,17.4729137052694
7.5,0,0,12.7625754706367
7.5,0,0,9.34023349208167
7.5,1,0.475331422820217,0
7.5,0,0,13.0088474702471
7.5,0,0,12.726061794427
7.5,0,0,21.1708568743428
7.5,0,0,7.58661727892803
7.5,0,0,20.0753494006174
7.5,0,0,13.8538595124774
7.5,0,0,10.9120965446901
7.5,0,0,9.24374552303648
7.5,0,0,22.8628900982635
7.5,0,0,20.0207685375333
7.5,1,0.135008598209218,0
7.5,0,0,13.9805269141835
7.5,0,0,18.7223341840355
7.5,0,0,16.1921627668973
7.5,0,0,9.58105400526535
7.5,0,0,9.45259480001695
7.5,1,0.663513040694671,0
7.5,0,0,8.24238520568606
7.5,0,0,11.378724850481
7.5,0,0,11.1598489141868
7.5,0,0,8.97243897916643
7.5,0,0,14.582058687139
7.5,0,0,9.29405230346583
7.5,0,0,10.2183739688005
7.5,1,0.763658369625194,0
7.5,0,0,9.31323461495113
7.5,0,0,8.26902887087315
7.5,0,0,16.7174372401473
7.5,1,2.68540945686313,0
7.5,0,0,10.5790216926868
7.5,0,0,11.3348153210712
7.5,0,0,7.68416521123968
7.5,0,0,13.4059261653282
7.5,1,0.632924835084523,0
7.5,0,0,15.6369625743417
7.5,0,0,8.03636771728125
7.5,0,0,8.19405463077977
7.5,0,0,10.4475473889425
7.5,0,0,11.3327821811759
7.5,0,0,7.63413622469288
7.5,0,0,13.542583703716
7.5,0,0,8.79425340676892
7.5,1,1.83302704565816,0
7.5,0,0,8.43499561059382
7.5,0,0,16.3574068396574
7.5,0,0,8.62202649135357
7.5,0,0,11.3276730124097
7.5,0,0,10.9026124440412
7.5,0,0,7.59534100638298
7.5,0,0,8.21772927199882
7.5,1,0.443236545964168,0
7.5,0,0,9.47032894962135
7.5,0,0,17.9072458290724
7.5,0,0,7.84547838199244
7.5,1,1.56172188771896,0
7.5,0,0,9.91577019348123
7.5,0,0,11.4363134361389
7.5,0,0,13.8630250505233
7.5,0,0,8.53659576735838
7.5,0,0,9.86468866660625
7.5,0,0,12.0544431498084
7.5,1,0.534651516596193,0
7.5,0,0,15.7587511976262
7.5,0,0,11.3837837226758
7.5,0,0,19.4908307661163
7.5,1,0.724366052320539,0
7.5,0,0,11.5437878379625
7.5,0,0,8.65707562882131
7.5,0,0,9.10597572343305
7.5,0,0,23.3209985721227
7.5,0,0,8.40855189054724
7.5,1,1.35115111985525,0
7.5,0,0,8.94191144094923
7.5,0,0,7.5
7.5,0,0,13.7087202675927
7.5,0,0,7.55440761896682
7.5,0,0,11.4963074956064
7.5,0,0,11.7047970530381
7.5,0,0,8.60629091471544
7.5,0,0,10.8397027879349
7.5,0,0,16.1584773418827
7.5,0,0,9.84675972756198
7.5,0,0,8.09520448048295
7.5,0,0,7.83649831945525
7.5,0,0,10.2200498923468
7.5,0,0,10.2631983822585
7.5,1,0.141606066805841,0
7.5,0,0,7.75228893528244
7.5,0,0,31.4862258974225
7.5,0,0,8.58641751852199
7.5,0,0,20.1142404196035
7.5,0,0,7.70587509562472
7.5,0,0,15.9794382824045
7.5,0,0,8.36469315014378
7.5,1,0.147583527986898,0
7.5,0,0,9.60435233909491
7.5,0,0,7.66112165628834
7.5,1,0.0219761297359257,0
7.5,0,0,8.73716253850238
7.5,1,0.00057174309903547,0
7.5,0,0,14.4376433218003
7.5,0,0,17.4140545323911
7.5,0,0,8.81880226339097
7.5,0,0,23.3583842253895
7.5,1,1.33414357958277,0
7.5,1,0.468323362307707,0
7.5,0,0,18.9630463010839
7.5,1,0.615815819028521,0
7.5,0,0,11.3838159727677
7.5,0,0,10.4942870856424
7.5,1,0.0381958113777444,0
7.5,1,1.36542073861291,0
7.5,0,0,14.50063713556
7.5,0,0,8.24343379252969
7.5,0,0,15.5839104162946
7.5,0,0,20.3352051286157
7.5,0,0,7.5
7.5,0,0,10.6070729208731
7.5,0,0,8.29819436777075
7.5,0,0,15.3964880268062
7.5,0,0,8.03906258796313
7.5,0,0,17.4673951059238
7.5,0,0,8.97879927384251
7.5,0,0,11.728704062742
7.5,0,0,9.64624560300347
7.5,0,0,10.3644746977447
7.5,0,0,14.1776344088499
7.5,0,0,9.50907668961506
7.5,0,0,7.70805711220091
7.5,0,0,9.73779123568792
7.5,0,0,19.946191450592
7.5,1,0.330454130701453,0
7.5,0,0,13.3823339383251
7.5,0,0,7.5
7.5,0,0,9.96328287830046
7.5,0,0,13.997251282263
7.5,1,0.594538929862497,0
7.5,0,0,9.01471583125444
7.5,0,0,13.6473312078434
7.5,0,0,7.60753979137254
7.5,0,0,7.5
7.5,1,0.93159375243886,0
7.5,0,0,16.7466583362393
7.5,0,0,8.60217399499984
7.5,0,0,9.26569035741113
7.5,0,0,7.5
7.5,0,0,8.33890074898159
7.5,0,0,12.5030241724084
7.5,0,0,18.8711676627083
7.5,0,0,8.59716842639349
7.5,0,0,8.26221311416095
7.5,0,0,10.3338374808033
7.5,1,0.605119503376962,0
7.5,0,0,10.0359703971169
7.5,0,0,8.33611529972722
7.5,0,0,19.1964747000611
7.5,0,0,7.95614429265444
7.5,0,0,8.12096962611582
7.5,0,0,7.7291540388885
7.5,1,0.38194985535288,0
7.5,0,0,28.6587210678554
7.5,0,0,10.3470160717986
7.5,0,0,9.00250023015284
7.5,0,0,10.9942533928406
7.5,0,0,8.25819096656938
7.5,1,0.58804339404543,0
7.5,0,0,8.49195680242437
7.5,0,0,9.12104311607821
7.5,0,0,8.18229583678858
7.5,0,0,13.7912230014274
7.5,0,0,8.08861976144919
7.5,0,0,7.9335671930661
7.5,0,0,10.7030337786901
7.5,0,0,8.06836685649958
7.5,0,0,7.75827250274293
7.5,1,0.489020837261075,0
7.5,0,0,8.77512616880438
7.5,0,0,24.9194187879539
7.5,0,0,13.9855700246002
7.5,0,0,11.2543994190461
7.5,0,0,9.03180333804096
7.5,0,0,7.5
7.5,0,0,9.38963193888789
7.5,0,0,37.098602405084
7.5,0,0,14.0155705149692
7.5,0,0,14.9807617426833
7.5,1,0.586360446062159,0
7.5,0,0,8.25364256513367
7.5,0,0,8.03890714911454
7.5,0,0,9.00405037450434
7.5,0,0,8.2714205687975
7.5,0,0,20.0878121789499
7.5,1,1.03196915895073,0
7.5,0,0,7.50029177928164
7.5,0,0,11.0282264666222
7.5,0,0,13.8262844933477
7.5,0,0,14.4376380924841
7.5,1,0.788748819157098,0
7.5,0,0,9.73857549803274
7.5,0,0,8.14880155865039
7.5,0,0,21.8917185209898
7.5,0,0,8.271621287786
7.5,0,0,10.2914347570723
7.5,1,1.21637770152611,0
7.5,0,0,7.5
7.5,0,0,7.9449734465223
7.5,0,0,15.0122244055942
7.5,1,0.204049348634716,0
7.5,0,0,7.57571394584304
7.5,0,0,12.7191381110267
7.5,0,0,11.6709041513517
7.5,1,0.305311170371811,0
7.5,0,0,12.7007975567285
7.5,0,0,14.9761098842064
7.5,0,0,14.3480266100433
7.5,1,1.35646790276632,0
7.5,0,0,17.2812453647087
7.5,0,0,7.96481863980036
7.5,0,0,19.989300101639
7.5,0,0,10.5777043978773
7.5,0,0,17.7521325644867
7.5,1,0.598964898435628,0
7.5,0,0,11.2123304294869
7.5,1,1.0773844778904,0
7.5,0,0,8.81127038789562
7.5,0,0,9.64191828348939
7.5,0,0,7.91499752628355
7.5,0,0,8.95689100160581
7.5,0,0,13.3705468046391
7.5,0,0,8.13814021938138
7.5,0,0,36.5699203172424
7.5,0,0,7.5
7.5,0,0,10.0989232846612
7.5,1,0.409014120820099,0
7.5,0,0,11.1857297362853
7.5,0,0,8.60506717762505
7.5,0,0,10.5482921792272
7.5,0,0,11.4207807979614
7.5,1,1.01375530349021,0
7.5,0,0,12.8482523763593
7.5,0,0,10.9641377390736
7.5,0,0,10.6748629509412
7.5,0,0,7.51795422455176
7.5,0,0,10.1175636370937
7.5,1,0.581443012872941,0
7.5,1,0.827424860661038,0
7.5,0,0,10.0071012080648
7.5,0,0,9.49790326500606
7.5,0,0,11.7996415358356
7.5,0,0,14.4983818787331
7.5,0,0,10.5162814650084
7.5,1,0.852072301898332,0
7.5,0,0,8.8835641246839
7.5,0,0,8.13576093221484
7.5,0,0,13.9412398662483
7.5,0,0,11.1826079317233
7.5,0,0,8.3338252400208
7.5,0,0,16.5699911427868
7.5,0,0,8.85813236272173
7.5,0,0,8.88806678877816
7.5,0,0,8.82705720744211
7.5,1,0.998348613375141,0
7.5,0,0,8.59922963892483
7.5,1,0.198470784812722,0
7.5,0,0,11.1041725388975
7.5,0,0,10.1241131886391
7.5,0,0,11.2649218224012
7.5,0,0,11.6018275569389
7.5,1,0.797192896132633,0
7.5,0,0,10.3397599015765
7.5,0,0,7.5
7.5,0,0,11.2781402834504
7.5,0,0,8.99205523480065
7.5,0,0,10.3501633650059
7.5,0,0,9.2887618770412
7.5,0,0,16.800719111766
7.5,0,0,8.08493499471102
7.5,0,0,9.64409627806421
7.5,0,0,11.3786199710572
7.5,0,0,7.90721343291006
7.5,0,0,7.72301071018742
7.5,0,0,9.33873177581385
7.5,0,0,7.93339760006864
7.5,0,0,13.1016783821081
7.5,0,0,7.80667579955521
7.5,1,0.32612532168743,0
7.5,0,0,8.33356385228823
7.5,0,0,7.5
7.5,1,1.17162564106601,0
7.5,0,0,7.90747061862331
